text,created_at,retweet_count,favorite_count,is_retweet,id_str
Trump es el presunto nominado del Partido Republicano. No podemos dejar que su retórica odiosa y peligrosa se acerque a la Casa Blanca.,5/5/2016 2:44,1544,2268,FALSE,7.28053E+17
We need the strongest team to take on Donald Trump and the GOP in November. Apply to join @HFA today: https://t.co/mqHP020BgD,5/5/2016 2:14,772,1814,FALSE,7.28045E+17
On Holocaust Remembrance Day we remember the millions of lives lost and rededicate ourselves to fighting hate and intolerance everywhere.,5/5/2016 1:15,2675,5698,FALSE,7.2803E+17
The Republican Party is now the party of Trump. Here's what it stands for.https://t.co/kCWJ9m2zNE,5/5/2016 0:44,5472,6042,FALSE,7.28023E+17
Love this Ellen. Where can I get one? -H https://t.co/JnErtSVkjS,5/5/2016 0:23,1091,3269,FALSE,7.28017E+17
Trump just stood by his proposals to ban Muslims from entering the U.S. &amp; deport millions of immigrants. Seriously.https://t.co/8KYse7O8Wn,5/4/2016 23:46,2288,2690,FALSE,7.28008E+17
I don't think we can take a risk on a loose cannon like Donald Trump running our country. —Hillaryhttps://t.co/xcbYMepYdX,5/4/2016 22:40,1961,3962,FALSE,7.27991E+17
Stonewall: the birthplace of a movement and soon a national monument for equality. https://t.co/Yb1u1tUcR4 #ThanksObama,5/4/2016 20:00,1175,2385,FALSE,7.27951E+17
President Trump is a dangerous proposition.Mitt Romney Ted Cruz and Marco Rubio agree.https://t.co/fUkISvgaXC,5/4/2016 18:46,6811,9448,FALSE,7.27932E+17
They couldn't take him on on the issues because they basically agreed with him. —Hillary on Trump's @GOP rivals: https://t.co/tHSMxfom9b,5/4/2016 18:31,675,1196,FALSE,7.27929E+17
He's a loose cannon and loose cannons tend to misfire. —Hillary on @realDonaldTrump: https://t.co/lK8TyiTz2x,5/4/2016 18:25,781,1349,FALSE,7.27927E+17
I don't think we can take a risk on a loose cannon like Donald Trump running the country. —Hillary to @AndersonCooper,5/4/2016 18:17,1118,2710,FALSE,7.27925E+17
Unity versus division compassion versus selfishness and love versus hate. The stakes don’t get much higher. https://t.co/nwy7MfMutc,5/4/2016 17:28,3439,7907,FALSE,7.27913E+17
Everything I say I'm going to do folks. —TrumpHere's what the presumptive @GOP nominee would do as president.https://t.co/SG6qjpzJ8E,5/4/2016 16:50,4015,4617,FALSE,7.27903E+17
We know Donald Trump is not who we are. If you want to shut him down then let’s vote him down. https://t.co/L4w8ASsIAQ,5/4/2016 15:13,3437,7407,FALSE,7.27879E+17
There's only one candidate left who can stop a Trump presidency.Chip in now if you've got Hillary's back: https://t.co/HkpiIXhekF,5/4/2016 14:12,1072,2692,FALSE,7.27863E+17
As he goes after women as he goes after literally every group I'm going to be their voice. —Hillary on Trumphttps://t.co/iNUo2EuTYO,5/4/2016 13:00,2189,4901,FALSE,7.27845E+17
Donald Trump is the presumptive @GOP nominee.Chip in now if you agree we can't let him become president: https://t.co/BSrJDaGSOe,5/4/2016 1:23,4018,9598,FALSE,7.2767E+17
Our teachers deserve more than just a pat on the back. They deserve a raise. #TeacherAppreciationDay https://t.co/0sgmUFg6mX,5/3/2016 23:15,3283,7616,FALSE,7.27638E+17
We're not going to be counted out anymore. —Hillary on @realDonaldTrump's disparaging comments toward womenhttps://t.co/GTP7YmV9Tc,5/3/2016 21:46,1653,3231,FALSE,7.27615E+17
It’s Primary Day Indiana. If you’re a Hoosier for Hillary vote today: https://t.co/ZP0EculgG0,5/3/2016 20:52,433,1157,FALSE,7.27602E+17
Thrilled by this news. Every loving parent no matter who they are can now adopt kids in all 50 states. https://t.co/NpUjCpzdQB -H,5/3/2016 20:18,1478,2939,FALSE,7.27593E+17
“We’re going to build a future that will take advantage of the talents and the hard work of every single one of our children.” —Hillary,5/3/2016 19:39,821,2024,FALSE,7.27583E+17
We don’t have time to waste on Trump's fake solutions that won’t do a thing to help your families.https://t.co/b4aq8SVVAB,5/3/2016 19:36,1718,3011,FALSE,7.27583E+17
Donald Trump’s tax plan would give $3.2 trillion to millionaires &amp; billionaires.Ted Cruz would give them even more.We can't afford that.,5/3/2016 19:32,1120,2459,FALSE,7.27582E+17
“What is the other side offering? Unfortunately it’s the same old trickle-down economics that failed us before.” —Hillary,5/3/2016 19:29,544,1185,FALSE,7.27581E+17
“Drug abuse alcohol abuse and suicide are all on the rise across Appalachia.” —HillaryHer plan to address it: https://t.co/BE0OUgpvpV,5/3/2016 19:26,451,778,FALSE,7.2758E+17
Revitalizing Appalachia means investing in education and training—from pre-K to college to vocational and retraining programs.,5/3/2016 19:21,504,1256,FALSE,7.27579E+17
"“Having a good job is about so much more than getting a paycheck. It’s about dignity and a sense of purpose."" —Hillary",5/3/2016 19:18,847,2022,FALSE,7.27578E+17
We’ll create more good-paying jobs by investing in locally-driven projects and infrastructure improvements. https://t.co/nW2JqXGZT9,5/3/2016 19:10,408,839,FALSE,7.27576E+17
“Even if people don’t vote for me in November I’m going to be for them and for you every single day.” https://t.co/PpHOgsErpy,5/3/2016 19:07,1196,3770,FALSE,7.27575E+17
“There’s no question that the workers of Appalachia made America more prosperous and secure and that legacy should be honored.” —Hillary,5/3/2016 19:02,462,1157,FALSE,7.27574E+17
Watch live: Hillary’s speaking in Ohio on her plans to create jobs and grow our economy: https://t.co/GhQSsnQVdC https://t.co/vP08a4W0SR,5/3/2016 18:55,420,919,FALSE,7.27572E+17
Live in Indiana? Go vote: Hillary needs you. Text WHERE to 47246 to find your polling place. https://t.co/sZqWV6DCfn,5/3/2016 16:57,965,1937,FALSE,7.27543E+17
"What kind of president would Leslie Knope be? ""Full speed ahead!""https://t.co/p3Y7ww5z6i",5/3/2016 16:12,1361,2966,FALSE,7.27531E+17
Let's act on coal miner safety so people like Don Blankenship are held accountable for blatantly disregarding it. https://t.co/eyXdXpvTuH,5/3/2016 15:32,763,1350,FALSE,7.27521E+17
Hoosiers head to the polls today. RT this if you’re voting for Hillary. https://t.co/1CClTdef0F,5/3/2016 13:00,1436,3386,FALSE,7.27483E+17
When it comes to love and kindness @AndraDayMusic puts it best.https://t.co/tN1crd3QbP,5/3/2016 2:06,845,1865,FALSE,7.27318E+17
We can't let all the progress we've made under @POTUS be torn away by Donald Trump.Let's move forward—together.https://t.co/iROC5OYjN7,5/2/2016 23:37,1547,3486,FALSE,7.27281E+17
When we stand together against the other side's hateful words we all rise.https://t.co/UagcfYANnR,5/2/2016 20:00,1248,2673,FALSE,7.27226E+17
Puerto Rico enfrenta una crisis económica y la persistente inacción del Congreso es irresponsable. Debemos actuar ya https://t.co/UkosCytiVq,5/2/2016 17:50,323,508,FALSE,7.27193E+17
Paid family leave isn't a luxury. Families shouldn't have to choose between eating and caring for loved ones. https://t.co/CL68bNz1Af,5/2/2016 16:47,1186,2659,FALSE,7.27178E+17
Hillary ha demostrado que ella es la única candidata preparada para enfrentarse a desafíos y lograr resultados. https://t.co/Qz1SBHe2fg,5/2/2016 12:51,517,1041,FALSE,7.27118E+17
Puerto Rico faces an economic crisis. Continued inaction from Congress is irresponsible. We should act now: https://t.co/Jfb1VABBly -H,5/2/2016 3:00,1051,1726,FALSE,7.2697E+17
If we're going to build strong communities and help our kids succeed we need to respect working parents.https://t.co/eUjn6mGJC6,5/2/2016 2:31,1190,2477,FALSE,7.26962E+17
Let’s keep going together.Let’s organize and mobilize.Let’s make sure that love trumps hate. —Hillary,5/2/2016 0:59,1082,2721,FALSE,7.26939E+17
We cannot let Barack Obama’s legacy fall into Donald Trump’s hands. —Hillary,5/2/2016 0:55,2278,5397,FALSE,7.26938E+17
Systemic racism inter-generational poverty gun violence—these aren’t somebody else’s problems. These are our problems. —Hillary,5/2/2016 0:52,1462,3101,FALSE,7.26937E+17
Health care.Education.Criminal justice.Equal pay.Tackling racial injustice means tackling them all: https://t.co/8EsDQhjJgU,5/2/2016 0:47,645,1625,FALSE,7.26936E+17
We should be making it easier to vote not harder. The attacks on voting rights have to end.,5/2/2016 0:44,817,2128,FALSE,7.26935E+17
“Something’s wrong when so many black parents are burying their children.” —Hillary https://t.co/Td78zygG7a,5/2/2016 0:40,1518,2742,FALSE,7.26934E+17
Something’s wrong when the median wealth for black families is just a tiny fraction of that for white families. —Hillary,5/2/2016 0:37,823,2237,FALSE,7.26934E+17
"“Race still plays a significant role in determining who gets ahead in America and who gets left behind."" —Hillary",5/2/2016 0:35,802,2079,FALSE,7.26933E+17
“Let America ‘be that great strong land of love.’ That is more than poetry…that’s a prayer.” —Hillary quoting Langston Hughes,5/2/2016 0:30,729,1757,FALSE,7.26932E+17
Watch live: Hillary addresses the 61st annual @NAACP dinner in Detroit → https://t.co/iKTdZahKdp,5/2/2016 0:21,378,790,FALSE,7.2693E+17
This #APAHM let's celebrate the tremendous contributions from Asian Americans &amp; Pacific Islanders to our country. https://t.co/QM2PQ07zWH,5/1/2016 20:57,1275,3625,FALSE,7.26878E+17
"She’s battle tested she’s got a dirty uniform and that’s who you want fighting for your kids’ future.” https://t.co/tQx1xcF3ew,05-01-2016 20:16:35,1235,2918,false,726867935516565504
@potus Nice job last night. Aunt Hillary approves. #WHCD -H,05-01-2016 18:52:29,2985,7440,false,726846774250471425
Donald Trump is closer than ever to clinching the GOP nomination. There's only one candidate who has more votes. https://t.co/LuVanujuKS,05-01-2016 15:03:12,1608,3499,false,726789073491349504
Raise the minimum wage.Ensure paid leave.Protect union rights.If we want to raise incomes we have to stand with workers. #MayDay,05-01-2016 14:00:42,2163,5288,false,726773343664377856
If standing up for women is playing the #WomanCard... https://t.co/GySsJDludM,05-01-2016 00:48:28,2072,5925,false,726573970594619395
The #WomanCard?Fighting for women's rights is a card we'd play any day.https://t.co/HWPpXei0xs,04-30-2016 22:28:07,1591,3764,false,726538652910686208
¿Crees que cuando sea presidenta le van a pagar lo mismo que le pagarían si fuera un hombre?https://t.co/ECFQYKscyO,04-30-2016 20:22:47,853,1478,false,726507108917596160
There's a lot more that unites us than divides us.https://t.co/DLS4wsovcL,04-30-2016 18:30:12,1283,2703,false,726478777253945344
If you see a bully stand up to him. https://t.co/qLDbRhK1W2,04-30-2016 14:19:32,2208,4339,false,726415696209530881
Lower wages! No paid family leave! Limited access to health care! Just some of the perks of your #WomanCard: https://t.co/sgUC4iiCXr,04-30-2016 01:25:26,1638,3256,false,726220886454468609
Estas son las promesas de Trump. Así podría ser su presidencia….https://t.co/EXZ6inYiLT,04-30-2016 00:00:03,888,1088,false,726199400993685504
Get your own #WomanCard*: https://t.co/3DgpQSy3qb*does not include a 21% discount on your purchases. https://t.co/2xiRyOws5F,04-29-2016 21:58:31,1180,2725,false,726168813872517120
An entire deck of woman cards? Deal us in. https://t.co/W5AHQO70Br,04-29-2016 20:29:50,752,1818,false,726146494542282752
What can we do to fight the Zika threat? Hillary answers on @Quora: https://t.co/VrPhfFKxRI,04-29-2016 18:47:20,485,920,false,726120700461875200
If you see bigotry oppose it. If you see violence condemn it. If you see a bully stand up to him.https://t.co/DGRScBIDnX,04-29-2016 13:07:11,2950,5611,false,726035099125346305
Conoce alguno de los logros de Hillary Clinton a través de los años. https://t.co/5paO4acL4C,04-29-2016 02:38:58,344,722,false,725877002411081728
Want one? Chip in now: https://t.co/7zG2HrebW3 #WomanCard https://t.co/tEnbvq5a9r,04-29-2016 02:07:12,1130,2404,false,725869008994635778
If fighting for women is playing the #WomanCard"" what card is Trump playing?https://t.co/PRoFKATQAE",4/29/2016 1:10,1878,3591,FALSE,7.25855E+17
Hate isn't an American value. https://t.co/lZJ8T0Xu3M,4/29/2016 0:14,1887,4672,FALSE,7.25841E+17
Fact: Donald Trump said women should be punished for seeking an abortion. https://t.co/DhqWE2LNEF,4/28/2016 22:31,810,1383,FALSE,7.25815E+17
Couldn't agree more @PattyMurray. It's time for Republicans to address this threat: https://t.co/KjmWMDOgDl -H https://t.co/NTkJrVvMql,4/28/2016 21:50,556,1126,FALSE,7.25804E+17
#TBT to 2008 when Hillary helped make emergency contraception available over the counter: https://t.co/w1mvZrP1b8,4/28/2016 21:00,933,2781,FALSE,7.25792E+17
.@jimmyfallon: Does Donald Trump intimidate you?Hillary: No. #TBThttps://t.co/mzRhO8uxmQ,4/28/2016 19:11,1975,4356,FALSE,7.25764E+17
Candidate Trump opposes equal pay paid leave and Planned Parenthood.President Trump? Same.https://t.co/H85Ud5jyOe,4/28/2016 17:46,2045,3215,FALSE,7.25743E+17
Capt. Kristen Griest is about to become the Army's first female infantry officer. Well done. https://t.co/mGDDZ9bTfI -H,4/28/2016 17:12,1047,2874,FALSE,7.25735E+17
Everything I say I'm going to do folks. —@realDonaldTrumphttps://t.co/NFyovQpH8v,4/28/2016 12:57,3112,4148,FALSE,7.2567E+17
Turning away Muslims pitting Americans against each other inciting violence and chaos—these aren't our values.https://t.co/6bJfM4KlzY,4/28/2016 0:14,2604,4451,FALSE,7.25478E+17
The U.S. has 5% of the world's women but nearly 30% of its women prisoners. The consequences are devastating. https://t.co/9GPztYdNlF,4/27/2016 22:59,856,1432,FALSE,7.25459E+17
Yikes. https://t.co/iueuFgzGod,4/27/2016 22:15,812,1614,FALSE,7.25448E+17
Donald Trump's foreign policy isn't just offensive it's dangerous. https://t.co/iueuFgzGod https://t.co/7GVc6ihQPc,4/27/2016 20:03,1942,3354,FALSE,7.25415E+17
So if fighting for women is playing the #WomanCard well... https://t.co/wUuidf8qoj,4/27/2016 18:50,2795,6024,FALSE,7.25397E+17
Trump's rhetoric is just the beginning. He's dismissed equal pay. Wouldn't support paid family leave. Would defund Planned Parenthood.,4/27/2016 18:44,905,1787,FALSE,7.25395E+17
Women still face too many barriers—a president shouldn't be part of the problem. Comments like Trump's set us back.,4/27/2016 18:38,871,1643,FALSE,7.25394E+17
They might make flashy headlines but Trump's comments aren't a joke. Hillary can handle these attacks. Millions of women shouldn't have to.,4/27/2016 18:32,1003,1893,FALSE,7.25392E+17
"Last night the ""#womancard."" This morning Trump said he ""hasn't recovered"" from Hillary's ""shouting."" Really? https://t.co/wOXffrFuN2",4/27/2016 18:26,1831,3415,FALSE,7.25391E+17
After a week of reports that Trump would change his tone heading into the general election once again he's letting his true colors show.,4/27/2016 18:19,1450,3895,FALSE,7.25389E+17
Donald Trump's anti-Muslim rhetoric goes against everything we stand for. https://t.co/w4lmEdMPAv,4/27/2016 17:30,1283,3035,FALSE,7.25377E+17
Civil rights and voting rights.Workers’ rights and women’s rights.Let's defend them all.https://t.co/7oSXoIynpr,4/27/2016 16:22,1218,2513,FALSE,7.2536E+17
"Fighting for women's health care equal pay and paid leave.Or as Donald Trump says playing the ""woman's card.""https://t.co/Ask6loAOFO",4/27/2016 14:29,2780,5187,FALSE,7.25331E+17
That is how progress gets made: We have to be both dreamers and doers. —Hillary last night in PA https://t.co/F03zCH304S,4/27/2016 13:03,1721,4007,FALSE,7.25309E+17
"Caught your speech @realDonaldTrump. About that ""woman's card""...https://t.co/kKaHWISchy",4/27/2016 3:54,5134,9443,FALSE,7.25171E+17
Imagine a tomorrow where hard work is honored families are supported communities are strong and love trumps hate.https://t.co/PaSVdd4MH6,4/27/2016 3:06,1647,3654,FALSE,7.25159E+17
Thank you Connecticut. https://t.co/dEF36fIGyu,4/27/2016 2:37,1632,4479,FALSE,7.25152E+17
